country,year,state,city,refugees
Moldova,2011,Georgia,Lawrenceville,5
Pakistan,2011,Georgia,Atlanta,9
Palestine,2011,Georgia,Clarkston,3
Palestine,2011,Georgia,Decatur,4
Palestine,2011,Georgia,Stone Mountain,5
Russia,2011,Georgia,Atlanta,6
Sierra Leone,2011,Georgia,Clarkston,1
Somalia,2011,Georgia,Atlanta,50
Somalia,2011,Georgia,Clarkston,8
Somalia,2011,Georgia,Decatur,36
Somalia,2011,Georgia,Norcross,1
Somalia,2011,Georgia,Stone Mountain,49
Sri Lanka (Ceylon),2011,Georgia,Decatur,4
Sudan,2011,Georgia,Atlanta,19
Sudan,2011,Georgia,Decatur,1
Tunisia,2011,Georgia,Clarkston,1
Uganda,2011,Georgia,Clarkston,4
Ukraine,2011,Georgia,Conyers,4
Ukraine,2011,Georgia,Lawrenceville,1
Zimbabwe,2011,Georgia,Atlanta,1
Burma,2011,Hawaii,Honolulu,1
Afghanistan,2011,Idaho,Boise,14
Afghanistan,2011,Idaho,Kuna,4
Afghanistan,2011,Idaho,Twin Falls,1
Belarus,2011,Idaho,Boise,8
Belarus,2011,Idaho,Meridian,1
Bhutan,2011,Idaho,Boise,126
Bhutan,2011,Idaho,Twin Falls,99
Burma,2011,Idaho,Boise,106
Burma,2011,Idaho,Twin Falls,91
Central African Republic,2011,Idaho,Boise,4
Congo,2011,Idaho,Boise,1
Dem. Rep. Congo,2011,Idaho,Boise,73
Eritrea,2011,Idaho,Boise,12
Eritrea,2011,Idaho,Jerome,1
Eritrea,2011,Idaho,Twin Falls,45
Iran,2011,Idaho,Boise,5
Iran,2011,Idaho,Twin Falls,7
Iraq,2011,Idaho,Boise,52
Iraq,2011,Idaho,Boise City,3
Iraq,2011,Idaho,Meridian,1
Iraq,2011,Idaho,Twin Falls,19
Liberia,2011,Idaho,Boise,2
Palestine,2011,Idaho,Boise,1
Rwanda,2011,Idaho,Boise,4
Somalia,2011,Idaho,Boise,66
Sudan,2011,Idaho,Boise,1
Uzbekistan,2011,Idaho,Boise,3
Uzbekistan,2011,Idaho,Meridian,3
Afghanistan,2011,Illinois,Carol Stream,1
Afghanistan,2011,Illinois,Chicago,6
Bhutan,2011,Illinois,Aurora,100
Bhutan,2011,Illinois,Chicago,212
Bhutan,2011,Illinois,Glen Ellyn,15
Bhutan,2011,Illinois,Glendale Heights,23
Bhutan,2011,Illinois,Rock Island,60
Bhutan,2011,Illinois,Wheaton,51
Burma,2011,Illinois,Aurora,42
Burma,2011,Illinois,Carol Stream,6
Burma,2011,Illinois,Chicago,175
Burma,2011,Illinois,Clarendon Hills,2
Burma,2011,Illinois,East Moline,1
Burma,2011,Illinois,Glen Ellyn,22
Burma,2011,Illinois,Moline,33
Burma,2011,Illinois,Monmouth,6
Burma,2011,Illinois,Naperville,3
Burma,2011,Illinois,Northbrook,6
Burma,2011,Illinois,Rock Island,70
Burma,2011,Illinois,Rockford,139
Burma,2011,Illinois,Wheaton,66
Burma,2011,Illinois,Wilmette,6
Burundi,2011,Illinois,Wheaton,9
Central African Republic,2011,Illinois,Chicago,1
Congo,2011,Illinois,Chicago,7
Congo,2011,Illinois,Rockford,1
Cuba,2011,Illinois,Chicago,10
Cuba,2011,Illinois,East Moline,1
Cuba,2011,Illinois,Rock Island,1
Cuba,2011,Illinois,Rockford,6
Dem. Rep. Congo,2011,Illinois,Chicago,3
Dem. Rep. Congo,2011,Illinois,Rock Island,3
Dem. Rep. Congo,2011,Illinois,Rockford,1
Eritrea,2011,Illinois,Aurora,10
Eritrea,2011,Illinois,Chicago,21
Eritrea,2011,Illinois,Glen Ellyn,4
Eritrea,2011,Illinois,Rock Island,8
Eritrea,2011,Illinois,Rockford,3
Ethiopia,2011,Illinois,Aurora,4
Ethiopia,2011,Illinois,Chicago,10
Iran,2011,Illinois,Batavia,4
Iran,2011,Illinois,Carol Stream,8
Iran,2011,Illinois,Chicago,9
Iran,2011,Illinois,Deerfield,1
Iran,2011,Illinois,Lake Zurich,2
